province,municipality_id,municipality_name,institution_type,brin_id,institution_name,croho_section,croho_subsection,degree_course_id,degree_course_name,degree_course_education_type,degree_course_type,diploma_type,year,male,female
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60214,M Social Sciences (research),voltijd onderwijs,master,wo master,2011,12,11
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60214,M Social Sciences (research),voltijd onderwijs,master,wo master,2012,6,11
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60214,M Social Sciences (research),voltijd onderwijs,master,wo master,2013,5,16
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60214,M Social Sciences (research),voltijd onderwijs,master,wo master,2014,8,21
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60214,M Social Sciences (research),voltijd onderwijs,master,wo master,2015,10,25
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60216,M Gezondheidszorgpsychologie,voltijd onderwijs,master,wo master,2011,9,108
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60216,M Gezondheidszorgpsychologie,voltijd onderwijs,master,wo master,2012,17,136
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60216,M Gezondheidszorgpsychologie,voltijd onderwijs,master,wo master,2013,22,134
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60216,M Gezondheidszorgpsychologie,voltijd onderwijs,master,wo master,2014,28,137
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60216,M Gezondheidszorgpsychologie,voltijd onderwijs,master,wo master,2015,18,136
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60217,M Urban Studies (research),voltijd onderwijs,master,wo master,2011,1,8
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60217,M Urban Studies (research),voltijd onderwijs,master,wo master,2012,8,3
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60217,M Urban Studies (research),voltijd onderwijs,master,wo master,2013,7,7
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60217,M Urban Studies (research),voltijd onderwijs,master,wo master,2014,6,5
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60217,M Urban Studies (research),voltijd onderwijs,master,wo master,2015,5,8
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60218,M International Development Studies (research),voltijd onderwijs,master,wo master,2011,1,4
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60218,M International Development Studies (research),voltijd onderwijs,master,wo master,2012,3,10
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60218,M International Development Studies (research),voltijd onderwijs,master,wo master,2013,3,11
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60218,M International Development Studies (research),voltijd onderwijs,master,wo master,2014,6,10
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60218,M International Development Studies (research),voltijd onderwijs,master,wo master,2015,4,18
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60329,M International Development Studies,voltijd onderwijs,master,wo master,2011,11,54
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60329,M International Development Studies,voltijd onderwijs,master,wo master,2012,16,41
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60329,M International Development Studies,voltijd onderwijs,master,wo master,2013,12,31
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60329,M International Development Studies,voltijd onderwijs,master,wo master,2014,17,40
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60329,M International Development Studies,voltijd onderwijs,master,wo master,2015,17,49
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60383,M Psychology (research),voltijd onderwijs,master,wo master,2011,12,20
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60383,M Psychology (research),voltijd onderwijs,master,wo master,2012,10,9
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60383,M Psychology (research),voltijd onderwijs,master,wo master,2013,11,30
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60383,M Psychology (research),voltijd onderwijs,master,wo master,2014,13,26
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60383,M Psychology (research),voltijd onderwijs,master,wo master,2015,10,21
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66601,M Sociologie,deeltijd onderwijs,master,wo master,2011,1,11
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66601,M Sociologie,deeltijd onderwijs,master,wo master,2012,2,11
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66601,M Sociologie,deeltijd onderwijs,master,wo master,2013,1,2
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66601,M Sociologie,deeltijd onderwijs,master,wo master,2014,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66601,M Sociologie,deeltijd onderwijs,master,wo master,2015,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66601,M Sociologie,voltijd onderwijs,master,wo master,2011,52,108
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66601,M Sociologie,voltijd onderwijs,master,wo master,2012,55,119
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66601,M Sociologie,voltijd onderwijs,master,wo master,2013,51,108
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66601,M Sociologie,voltijd onderwijs,master,wo master,2014,54,92
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66601,M Sociologie,voltijd onderwijs,master,wo master,2015,49,106
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66604,M Psychology,voltijd onderwijs,master,wo master,2011,55,157
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66604,M Psychology,voltijd onderwijs,master,wo master,2012,54,113
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66604,M Psychology,voltijd onderwijs,master,wo master,2013,61,77
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66604,M Psychology,voltijd onderwijs,master,wo master,2014,46,103
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66604,M Psychology,voltijd onderwijs,master,wo master,2015,44,90
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66606,M Politicologie,voltijd onderwijs,master,wo master,2011,114,130
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66606,M Politicologie,voltijd onderwijs,master,wo master,2012,97,97
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66606,M Politicologie,voltijd onderwijs,master,wo master,2013,114,108
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66606,M Politicologie,voltijd onderwijs,master,wo master,2014,98,100
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66606,M Politicologie,voltijd onderwijs,master,wo master,2015,128,86
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66607,M Pedagogische Wetenschappen,deeltijd onderwijs,master,wo master,2011,2,28
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66607,M Pedagogische Wetenschappen,deeltijd onderwijs,master,wo master,2012,0,13
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66607,M Pedagogische Wetenschappen,deeltijd onderwijs,master,wo master,2013,0,15
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66607,M Pedagogische Wetenschappen,deeltijd onderwijs,master,wo master,2014,1,16
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66607,M Pedagogische Wetenschappen,deeltijd onderwijs,master,wo master,2015,1,17
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66607,M Pedagogische Wetenschappen,voltijd onderwijs,master,wo master,2011,8,171
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66607,M Pedagogische Wetenschappen,voltijd onderwijs,master,wo master,2012,7,130
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66607,M Pedagogische Wetenschappen,voltijd onderwijs,master,wo master,2013,8,198
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66607,M Pedagogische Wetenschappen,voltijd onderwijs,master,wo master,2014,12,198
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66607,M Pedagogische Wetenschappen,voltijd onderwijs,master,wo master,2015,2,167
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66613,M Onderwijskunde,deeltijd onderwijs,master,wo master,2011,4,8
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66613,M Onderwijskunde,deeltijd onderwijs,master,wo master,2012,1,4
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66613,M Onderwijskunde,deeltijd onderwijs,master,wo master,2013,0,4
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66613,M Onderwijskunde,deeltijd onderwijs,master,wo master,2014,1,1
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66613,M Onderwijskunde,deeltijd onderwijs,master,wo master,2015,0,3
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66613,M Onderwijskunde,voltijd onderwijs,master,wo master,2011,9,11
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66613,M Onderwijskunde,voltijd onderwijs,master,wo master,2012,4,13
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66613,M Onderwijskunde,voltijd onderwijs,master,wo master,2013,5,22
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66613,M Onderwijskunde,voltijd onderwijs,master,wo master,2014,5,20
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66613,M Onderwijskunde,voltijd onderwijs,master,wo master,2015,4,21
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66614,M Culturele Antropologie en Sociologie der Niet-Westerse Samenlevingen,deeltijd onderwijs,master,wo master,2011,0,2
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66614,M Culturele Antropologie en Sociologie der Niet-Westerse Samenlevingen,deeltijd onderwijs,master,wo master,2012,1,4
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66614,M Culturele Antropologie en Sociologie der Niet-Westerse Samenlevingen,deeltijd onderwijs,master,wo master,2013,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66614,M Culturele Antropologie en Sociologie der Niet-Westerse Samenlevingen,deeltijd onderwijs,master,wo master,2014,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66614,M Culturele Antropologie en Sociologie der Niet-Westerse Samenlevingen,deeltijd onderwijs,master,wo master,2015,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66614,M Culturele Antropologie en Sociologie der Niet-Westerse Samenlevingen,voltijd onderwijs,master,wo master,2011,16,36
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66614,M Culturele Antropologie en Sociologie der Niet-Westerse Samenlevingen,voltijd onderwijs,master,wo master,2012,8,31
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66614,M Culturele Antropologie en Sociologie der Niet-Westerse Samenlevingen,voltijd onderwijs,master,wo master,2013,10,23
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66614,M Culturele Antropologie en Sociologie der Niet-Westerse Samenlevingen,voltijd onderwijs,master,wo master,2014,5,29
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66614,M Culturele Antropologie en Sociologie der Niet-Westerse Samenlevingen,voltijd onderwijs,master,wo master,2015,11,29
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66615,M Communicatiewetenschap,deeltijd onderwijs,master,wo master,2011,2,1
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66615,M Communicatiewetenschap,deeltijd onderwijs,master,wo master,2012,1,1
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66615,M Communicatiewetenschap,deeltijd onderwijs,master,wo master,2013,0,1
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66615,M Communicatiewetenschap,deeltijd onderwijs,master,wo master,2014,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66615,M Communicatiewetenschap,deeltijd onderwijs,master,wo master,2015,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66615,M Communicatiewetenschap,voltijd onderwijs,master,wo master,2011,110,295
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66615,M Communicatiewetenschap,voltijd onderwijs,master,wo master,2012,98,292
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66615,M Communicatiewetenschap,voltijd onderwijs,master,wo master,2013,74,239
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66615,M Communicatiewetenschap,voltijd onderwijs,master,wo master,2014,86,252
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66615,M Communicatiewetenschap,voltijd onderwijs,master,wo master,2015,75,248
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66620,M Sociale Geografie,deeltijd onderwijs,master,wo master,2011,2,2
